date,site,Hs,Td,dir,Ta,temp
8/17/09,San Francisco,1.39,7.14,279,6.27,14.1
8/18/09,San Francisco,1.14,6.67,284,6.26,14.1
8/19/09,San Francisco,0.86,8.33,281,7.14,14.2
8/20/09,San Francisco,0.74,14.29,253,6.96,13.6
8/21/09,San Francisco,0.71,11.76,250,5.4,14.3
8/22/09,San Francisco,1.82,9.09,281,7.45,14.4
8/23/09,San Francisco,1.67,9.88,275,7.48,14.6
8/24/09,San Francisco,15.3,9.88,275,7.48,14.6
8/25/09,San Francisco,15.4,9.88,275,7.48,14.6
8/26/09,San Francisco,15.5,9.88,275,7.48,14.6
8/27/09,San Francisco,15.6,,,,
8/28/09,San Francisco,15.6,,,,
8/29/09,San Francisco,15.1,,,,
8/30/09,San Francisco,14.9,,,,
8/31/09,San Francisco,14.4,,,,
9/1/09,San Francisco,14.9,,,,
9/2/09,San Francisco,13.4,,,,
9/3/09,San Francisco,13.1,,,,
9/4/09,San Francisco,12.6,,,,
9/5/09,San Francisco,13.5,,,,
9/6/09,San Francisco,14,,,,
9/7/09,San Francisco,14.1,,,,
9/8/09,San Francisco,14,,,,
9/9/09,San Francisco,14.2,,,,
9/10/09,San Francisco,14.8,,,,
9/11/09,San Francisco,15,,,,
9/12/09,San Francisco,15.1,,,,
9/13/09,San Francisco,14.9,,,,
9/14/09,San Francisco,14.5,,,,
9/15/09,San Francisco,14.7,,,,
9/16/09,San Francisco,14.8,,,,
9/17/09,San Francisco,13.9,,,,
9/18/09,San Francisco,14.6,,,,
9/19/09,San Francisco,14.9,,,,
9/20/09,San Francisco,14.5,,,,
9/21/09,San Francisco,14.9,,,,
9/22/09,San Francisco,15.4,,,,
9/23/09,San Francisco,15.5,,,,
9/24/09,San Francisco,15.7,,,,
9/25/09,San Francisco,15.8,,,,
9/26/09,San Francisco,15.5,,,,
9/27/09,San Francisco,14.9,,,,
9/28/09,San Francisco,14.5,,,,
9/29/09,San Francisco,14.6,,,,
9/30/09,San Francisco,13.9,,,,
10/1/09,San Francisco,13.2,,,,
10/2/09,San Francisco,13.5,,,,
10/3/09,San Francisco,12.5,,,,
10/4/09,San Francisco,10.6,,,,
10/5/09,San Francisco,12.6,,,,
10/6/09,San Francisco,12.5,,,,
10/7/09,San Francisco,13.2,,,,
10/8/09,San Francisco,13.4,,,,
10/9/09,San Francisco,13.6,,,,
10/10/09,San Francisco,13.9,,,,
10/11/09,San Francisco,13.9,,,,
10/12/09,San Francisco,13.5,,,,
10/13/09,San Francisco,13,,,,
10/14/09,San Francisco,12.8,,,,
10/15/09,San Francisco,13.2,,,,
10/16/09,San Francisco,13.2,,,,
10/17/09,San Francisco,13.6,,,,
10/18/09,San Francisco,13.7,,,,
10/19/09,San Francisco,13.5,,,,
10/20/09,San Francisco,14,,,,
10/21/09,San Francisco,14.1,,,,
10/22/09,San Francisco,14.3,,,,
10/23/09,San Francisco,14.5,,,,
10/24/09,San Francisco,14.6,,,,
10/25/09,San Francisco,14.7,,,,
10/26/09,San Francisco,14.6,,,,
10/27/09,San Francisco,14.3,,,,
10/28/09,San Francisco,14,,,,
10/29/09,San Francisco,13.5,,,,
10/30/09,San Francisco,13,,,,
10/31/09,San Francisco,12.6,,,,
11/1/09,San Francisco,13,,,,
11/2/09,San Francisco,13,,,,
11/3/09,San Francisco,13,,,,
11/4/09,San Francisco,12.9,,,,
11/5/09,San Francisco,12.9,,,,
11/6/09,San Francisco,13.2,,,,
11/7/09,San Francisco,13.5,,,,
11/8/09,San Francisco,13.7,,,,
11/9/09,San Francisco,13.6,,,,
11/10/09,San Francisco,13.5,,,,
11/11/09,San Francisco,13.2,,,,
11/12/09,San Francisco,13.1,,,,
11/13/09,San Francisco,12.6,,,,
11/14/09,San Francisco,12.4,,,,
11/15/09,San Francisco,12.2,,,,
11/16/09,San Francisco,12.1,,,,
11/17/09,San Francisco,12.1,,,,
11/18/09,San Francisco,12.2,,,,
11/19/09,San Francisco,12.4,,,,
11/20/09,San Francisco,12.2,,,,
11/21/09,San Francisco,12.2,,,,
11/22/09,San Francisco,12.2,,,,
11/23/09,San Francisco,12.2,,,,
11/24/09,San Francisco,12.1,,,,
11/25/09,San Francisco,12.2,,,,
11/26/09,San Francisco,12.1,,,,
11/27/09,San Francisco,12,,,,
11/28/09,San Francisco,11.6,,,,
11/29/09,San Francisco,11.6,,,,
11/30/09,San Francisco,11.1,,,,
12/1/09,San Francisco,11.3,,,,
12/2/09,San Francisco,11.2,,,,
12/3/09,San Francisco,11.2,,,,
12/4/09,San Francisco,11.3,,,,
12/5/09,San Francisco,11.4,,,,
12/6/09,San Francisco,11.2,,,,
12/7/09,San Francisco,11.2,,,,
12/8/09,San Francisco,11.1,,,,
12/9/09,San Francisco,10.9,,,,
12/10/09,San Francisco,10.8,,,,
12/11/09,San Francisco,10.6,,,,
12/12/09,San Francisco,10.6,,,,
12/13/09,San Francisco,11,,,,
12/14/09,San Francisco,10.6,,,,
12/15/09,San Francisco,10.9,,,,
12/16/09,San Francisco,11,,,,
12/17/09,San Francisco,11,,,,
12/18/09,San Francisco,10.9,,,,
12/19/09,San Francisco,11,,,,
12/20/09,San Francisco,11,,,,
12/21/09,San Francisco,11.4,,,,
12/22/09,San Francisco,11.3,,,,
12/23/09,San Francisco,11.1,,,,
12/24/09,San Francisco,10.9,,,,
12/25/09,San Francisco,10.9,,,,
12/26/09,San Francisco,11.1,,,,
12/27/09,San Francisco,11,,,,
12/28/09,San Francisco,11,,,,
12/29/09,San Francisco,11.1,,,,
12/30/09,San Francisco,11.2,,,,
12/31/09,San Francisco,11.4,,,,
1/1/10,San Francisco,11.3,,,,
1/2/10,San Francisco,11.3,,,,
1/3/10,San Francisco,11.2,,,,
1/4/10,San Francisco,11.2,,,,
1/5/10,San Francisco,11.1,,,,
1/6/10,San Francisco,11.2,,,,
1/7/10,San Francisco,11.3,,,,
1/8/10,San Francisco,11.3,,,,
1/9/10,San Francisco,11.2,,,,
1/10/10,San Francisco,11.3,,,,
1/11/10,San Francisco,11.6,,,,
1/12/10,San Francisco,12.2,,,,
1/13/10,San Francisco,12.5,,,,
1/14/10,San Francisco,12,,,,
1/15/10,San Francisco,11.8,,,,
1/16/10,San Francisco,12.2,,,,
1/17/10,San Francisco,12.2,,,,
1/18/10,San Francisco,12.4,,,,
1/19/10,San Francisco,12.6,,,,
1/20/10,San Francisco,12.3,,,,
1/21/10,San Francisco,12.6,,,,
1/22/10,San Francisco,11.2,,,,
1/23/10,San Francisco,11.4,,,,
1/24/10,San Francisco,11,,,,
1/25/10,San Francisco,11.5,,,,
1/26/10,San Francisco,12.2,,,,
1/27/10,San Francisco,11.3,,,,
1/28/10,San Francisco,11.3,,,,
1/29/10,San Francisco,12,,,,
1/30/10,San Francisco,11.9,,,,
1/31/10,San Francisco,11.7,,,,
2/1/10,San Francisco,11.9,,,,
2/2/10,San Francisco,12,,,,
2/3/10,San Francisco,12,,,,
2/4/10,San Francisco,12,,,,
2/5/10,San Francisco,12.2,,,,
2/6/10,San Francisco,12.1,,,,
2/7/10,San Francisco,12.2,,,,
2/8/10,San Francisco,12.1,,,,
2/9/10,San Francisco,12.6,,,,
2/10/10,San Francisco,12,,,,
2/11/10,San Francisco,11.9,,,,
2/12/10,San Francisco,12.6,,,,
2/13/10,San Francisco,12.6,,,,
2/14/10,San Francisco,12.5,,,,
2/15/10,San Francisco,12.5,,,,
2/16/10,San Francisco,12.8,,,,
2/17/10,San Francisco,12.7,,,,
2/18/10,San Francisco,12.5,,,,
2/19/10,San Francisco,12.8,,,,
2/20/10,San Francisco,12.8,,,,
2/21/10,San Francisco,12.8,,,,
2/22/10,San Francisco,12.5,,,,
2/23/10,San Francisco,12.8,,,,
2/24/10,San Francisco,12.6,,,,
2/25/10,San Francisco,12.6,,,,
2/26/10,San Francisco,12.8,,,,
2/27/10,San Francisco,12.9,,,,
2/28/10,San Francisco,12.7,,,,
3/1/10,San Francisco,12.7,,,,
3/2/10,San Francisco,12.9,,,,
3/3/10,San Francisco,12.9,,,,
3/4/10,San Francisco,12.9,,,,
3/5/10,San Francisco,12.9,,,,
3/6/10,San Francisco,,,,,
3/7/10,San Francisco,,,,,
3/8/10,San Francisco,,,,,
3/9/10,San Francisco,,,,,
3/10/10,San Francisco,,,,,
3/11/10,San Francisco,13,,,,
3/12/10,San Francisco,12.6,,,,
3/13/10,San Francisco,12.3,,,,
3/14/10,San Francisco,12.2,,,,
3/15/10,San Francisco,12.4,,,,
3/16/10,San Francisco,12.4,,,,
3/17/10,San Francisco,12.6,,,,
3/18/10,San Francisco,12.5,,,,
3/19/10,San Francisco,12.6,,,,
3/20/10,San Francisco,12.6,,,,
3/21/10,San Francisco,12.9,,,,
3/22/10,San Francisco,12.8,,,,
3/23/10,San Francisco,13,,,,
3/24/10,San Francisco,12.9,,,,
3/25/10,San Francisco,12.3,,,,
3/26/10,San Francisco,12.2,,,,
3/27/10,San Francisco,12.2,,,,
3/28/10,San Francisco,11.8,,,,
3/29/10,San Francisco,12.1,,,,
3/30/10,San Francisco,12.5,,,,
3/31/10,San Francisco,12.2,,,,
4/1/10,San Francisco,12.1,,,,
4/2/10,San Francisco,12.1,,,,
4/3/10,San Francisco,12.2,,,,
4/4/10,San Francisco,12.3,,,,
4/5/10,San Francisco,12.2,,,,
4/6/10,San Francisco,12.5,,,,
4/7/10,San Francisco,12.5,,,,
4/8/10,San Francisco,12.2,,,,
4/9/10,San Francisco,12.5,,,,
4/10/10,San Francisco,12.3,,,,
4/11/10,San Francisco,11.5,,,,
4/12/10,San Francisco,11.5,,,,
4/13/10,San Francisco,11.9,,,,
4/14/10,San Francisco,12.4,,,,
4/15/10,San Francisco,12.2,,,,
4/16/10,San Francisco,12.8,,,,
4/17/10,San Francisco,13.2,,,,
4/18/10,San Francisco,12.7,,,,
4/19/10,San Francisco,13.5,,,,
4/20/10,San Francisco,13.2,,,,
4/21/10,San Francisco,13.2,,,,
4/22/10,San Francisco,12.9,,,,
4/23/10,San Francisco,12.5,,,,
4/24/10,San Francisco,12.1,,,,
4/25/10,San Francisco,12,,,,
4/26/10,San Francisco,11.9,,,,
4/27/10,San Francisco,11.7,,,,
4/28/10,San Francisco,11.7,,,,
4/29/10,San Francisco,11.6,,,,
4/30/10,San Francisco,9.9,,,,
5/1/10,San Francisco,9.8,,,,
5/2/10,San Francisco,9.3,,,,
5/3/10,San Francisco,11.7,,,,
5/4/10,San Francisco,11.5,,,,
5/5/10,San Francisco,11.3,,,,
5/6/10,San Francisco,11.9,,,,
5/7/10,San Francisco,12,,,,
5/8/10,San Francisco,11.3,,,,
5/9/10,San Francisco,11.7,,,,
5/10/10,San Francisco,11.8,,,,
5/11/10,San Francisco,11.1,,,,
5/12/10,San Francisco,11.2,,,,
5/13/10,San Francisco,10,,,,
5/14/10,San Francisco,10.4,,,,
5/15/10,San Francisco,10.6,,,,
5/16/10,San Francisco,10.6,,,,
5/17/10,San Francisco,11.5,,,,
5/18/10,San Francisco,11.3,,,,
5/19/10,San Francisco,12.1,,,,
5/20/10,San Francisco,12.1,,,,
5/21/10,San Francisco,12.1,,,,
5/22/10,San Francisco,11.2,,,,
5/23/10,San Francisco,10.7,,,,
5/24/10,San Francisco,10.9,,,,
5/25/10,San Francisco,10.9,,,,
5/26/10,San Francisco,10.5,,,,
5/27/10,San Francisco,11.5,,,,
5/28/10,San Francisco,11.6,,,,
5/29/10,San Francisco,11.8,,,,
5/30/10,San Francisco,11.5,,,,
5/31/10,San Francisco,11.7,,,,
6/1/10,San Francisco,12.5,,,,
6/2/10,San Francisco,13,,,,
6/3/10,San Francisco,13,,,,
6/4/10,San Francisco,12.2,,,,
6/5/10,San Francisco,13.3,,,,
6/6/10,San Francisco,13.5,,,,
6/7/10,San Francisco,13.4,,,,
6/8/10,San Francisco,13.4,,,,
6/9/10,San Francisco,13,,,,
6/10/10,San Francisco,11,,,,
6/11/10,San Francisco,9.1,,,,
6/12/10,San Francisco,9.4,,,,
6/13/10,San Francisco,11.9,,,,
6/14/10,San Francisco,12.8,,,,
6/15/10,San Francisco,11.4,,,,
6/16/10,San Francisco,9.9,,,,
6/17/10,San Francisco,12.5,,,,
6/18/10,San Francisco,12.5,,,,
6/19/10,San Francisco,12.4,,,,
6/20/10,San Francisco,12.1,,,,
6/21/10,San Francisco,11.7,,,,
6/22/10,San Francisco,11.2,,,,
6/23/10,San Francisco,12,,,,
6/24/10,San Francisco,11.2,,,,
6/25/10,San Francisco,10.4,,,,
6/26/10,San Francisco,10.7,,,,
6/27/10,San Francisco,11.5,,,,
6/28/10,San Francisco,12.6,,,,
6/29/10,San Francisco,12.4,,,,
6/30/10,San Francisco,12.9,,,,
7/1/10,San Francisco,10.6,,,,
7/2/10,San Francisco,13,,,,
7/3/10,San Francisco,13.1,,,,
7/4/10,San Francisco,13.1,,,,
7/5/10,San Francisco,12.6,,,,
7/6/10,San Francisco,12.9,,,,
7/7/10,San Francisco,13,,,,
7/8/10,San Francisco,13.5,,,,
7/9/10,San Francisco,13.5,,,,
7/10/10,San Francisco,13.5,,,,
7/11/10,San Francisco,13.5,,,,
7/12/10,San Francisco,13.5,,,,
7/13/10,San Francisco,13.5,,,,
7/14/10,San Francisco,,,,,
7/15/10,San Francisco,,,,,
7/16/10,San Francisco,,,,,
7/17/10,San Francisco,,,,,
7/18/10,San Francisco,1.41,10.53,278,5.48,15.9
7/19/10,San Francisco,1.61,9.88,273,6.33,15.4
7/20/10,San Francisco,1.59,9.88,273,6.35,15
7/21/10,San Francisco,1.53,9.88,274,7.3,14.3
7/22/10,San Francisco,1.24,15.38,224,6.59,14.6
7/23/10,San Francisco,1.14,9.88,269,7.23,14.4
7/24/10,San Francisco,0.92,9.88,267,8.27,14.2
7/25/10,San Francisco,0.75,13.33,217,6.7,14.1
7/26/10,San Francisco,0.79,9.88,267,6.7,14
7/27/10,San Francisco,0.71,9.09,273,5.85,14.1
7/28/10,San Francisco,0.63,9.09,262,6.58,14.6
7/29/10,San Francisco,0.66,9.09,259,6.49,14.9
7/30/10,San Francisco,1.02,5.88,285,4.9,15
7/31/10,San Francisco,1.28,9.09,277,5.74,15.1
8/1/10,San Francisco,1.31,7.69,281,5.78,15.1
8/2/10,San Francisco,1.16,8.33,283,6.23,15
8/3/10,San Francisco,1.37,7.14,283,5.55,15
8/4/10,San Francisco,1.32,7.69,278,5.56,14.9
8/5/10,San Francisco,1.43,6.67,283,5.59,14.5
8/6/10,San Francisco,0.82,16.67,231,5.59,14
8/7/10,San Francisco,1.34,7.69,274,6.7,14.5
8/8/10,San Francisco,1.6,9.09,269,6.7,14.5
8/9/10,San Francisco,0.93,15.38,231,6.3,13.9
8/10/10,San Francisco,0.83,6.67,283,5.63,13.9
8/11/10,San Francisco,0.83,7.69,276,5.55,13
8/12/10,San Francisco,0.77,13.33,229,4.26,14
8/13/10,San Francisco,0.79,9.09,276,6.53,14.2
8/14/10,San Francisco,0.97,8.33,273,6.98,14.7
8/15/10,San Francisco,0.68,9.88,263,5.02,15
8/16/10,San Francisco,0.9,4,291,4.17,15.1
8/17/10,San Francisco,0.83,14.29,232,4.25,15
8/18/10,San Francisco,0.72,9.88,263,5.89,14.7
8/19/10,San Francisco,0.91,9.09,259,5.19,14.1
8/20/10,San Francisco,1.04,7.69,276,5.82,14.5
8/21/10,San Francisco,1.02,13.33,247,6.87,14.3
8/22/10,San Francisco,1.27,16.67,222,5.76,12.7
8/23/10,San Francisco,1.37,7.14,278,6.76,14.1
8/24/10,San Francisco,0.88,15.38,204,6.51,14.4
8/25/10,San Francisco,0.93,18.18,219,7.26,13.9
8/26/10,San Francisco,0.95,16.67,208,5.96,14.5
8/27/10,San Francisco,1.49,7.69,283,6.5,14.1
8/28/10,San Francisco,1.9,5.88,287,5.19,13.7
8/29/10,San Francisco,0.96,16.67,221,5.05,14.6
8/30/10,San Francisco,1.67,9.09,267,5.37,14.1
8/31/10,San Francisco,1.07,9.09,271,4.77,14.6
9/1/10,San Francisco,1.47,9.09,276,6.54,14.5
9/2/10,San Francisco,1.19,8.33,277,6.49,14.4
9/3/10,San Francisco,1.08,9.88,269,6.72,13.9
9/4/10,San Francisco,0.9,9.88,269,6.38,13.5
9/5/10,San Francisco,2.12,9.88,276,7.47,14
9/6/10,San Francisco,2.26,11.76,254,7.82,13.6
9/7/10,San Francisco,1.35,7.69,278,6.89,13.5
9/8/10,San Francisco,0.9,6.67,278,5.1,12.8
9/9/10,San Francisco,1.24,9.88,277,4.62,13.1
9/10/10,San Francisco,1.1,9.88,267,5.52,13.5
9/11/10,San Francisco,0.77,13.33,250,5.3,14.1
9/12/10,San Francisco,0.83,11.11,252,6.22,14.2
9/13/10,San Francisco,0.77,14.29,222,6.55,14.4
9/14/10,San Francisco,0.74,7.69,276,7.17,14.5
9/15/10,San Francisco,0.93,6.25,291,4.9,14.6
9/16/10,San Francisco,0.8,11.76,249,4.3,14.5
9/17/10,San Francisco,1.22,9.09,254,6.65,14.2
9/18/10,San Francisco,1.15,16.67,221,7.96,14.1
9/19/10,San Francisco,1.43,16.67,229,8.08,14.9
9/20/10,San Francisco,1.1,15.38,231,6.3,14.1
9/21/10,San Francisco,1.35,13.33,246,5.58,13.9
9/22/10,San Francisco,1.17,12.5,249,5,13.2
9/23/10,San Francisco,0.71,11.76,252,6.17,13.5
9/24/10,San Francisco,0.83,9.09,254,5.97,13.9
9/25/10,San Francisco,1.46,14.29,259,9.09,14.1
9/26/10,San Francisco,1.48,12.5,262,6.4,14.2
9/27/10,San Francisco,2.45,15.38,249,10,14.2
9/28/10,San Francisco,1.78,12.5,259,8.83,14.4
9/29/10,San Francisco,2.43,15.38,245,10.09,14.4
9/30/10,San Francisco,1.89,11.11,253,9.7,14.4
10/1/10,San Francisco,1.57,18.18,249,10.61,14.1
10/2/10,San Francisco,2.27,15.38,252,10.09,14
10/3/10,San Francisco,1.8,14.29,252,9.86,13.4
10/4/10,San Francisco,3.21,13.33,253,10.26,13.3
10/5/10,San Francisco,2.89,13.33,253,9.26,13.2
10/6/10,San Francisco,2.22,12.5,259,8.87,12.2
10/7/10,San Francisco,1.09,9.88,267,8.11,12.6
10/8/10,San Francisco,1.03,12.5,270,9.07,12.9
10/9/10,San Francisco,0.78,10.53,263,7.43,13.2
10/10/10,San Francisco,1.84,9.88,253,7.73,13.6
10/11/10,San Francisco,2.35,11.11,252,8.07,13.6
10/12/10,San Francisco,2.56,11.11,253,9.17,13.8
10/13/10,San Francisco,1.54,11.11,257,8.59,13.9
10/14/10,San Francisco,1.18,13.33,254,9.27,14
10/15/10,San Francisco,0.99,11.11,254,7.15,13.8
10/16/10,San Francisco,1.41,9.88,260,7.35,13.3
10/17/10,San Francisco,1.54,10.53,257,6.57,13.4
10/18/10,San Francisco,1.23,9.88,274,6.76,13.5
10/19/10,San Francisco,1.44,10.53,269,8.07,13.1
10/20/10,San Francisco,1.38,13.33,249,8.96,12.9
10/21/10,San Francisco,2.06,15.38,252,11.69,12.8
10/22/10,San Francisco,1.53,12.5,259,10.61,12.8
10/23/10,San Francisco,2.08,11.11,269,9.33,13.4
10/24/10,San Francisco,2.78,13.33,250,6.88,12.8
10/25/10,San Francisco,2.53,15.38,252,10.11,13.4
10/26/10,San Francisco,3.92,15.38,262,11.65,13.5
10/27/10,San Francisco,2.06,12.5,260,8.91,13.9
10/28/10,San Francisco,0.65,11.11,249,7.16,13.9
10/29/10,San Francisco,2.97,14.29,247,10.19,13.9
10/30/10,San Francisco,2.4,14.29,246,9.23,13.9
10/31/10,San Francisco,1.27,11.11,266,7.19,13.8
11/1/10,San Francisco,1.2,11.76,260,8.46,13.7
11/2/10,San Francisco,1.94,14.29,254,10.39,13.9
11/3/10,San Francisco,4.39,18.18,246,13.37,13.8
11/4/10,San Francisco,2.73,14.29,254,11.32,13.8
11/5/10,San Francisco,2.15,12.5,249,10.2,13.6
11/6/10,San Francisco,1.78,14.29,254,10.62,13.9
11/7/10,San Francisco,1.57,11.76,253,7.71,13.8
11/8/10,San Francisco,2.08,9.88,266,7.37,13.9
11/9/10,San Francisco,2.02,14.29,264,7.96,14
11/10/10,San Francisco,1.61,12.5,254,6.74,13.8
11/11/10,San Francisco,3.3,16.67,250,11.54,14
11/12/10,San Francisco,1.7,13.33,250,8.99,14.1
11/13/10,San Francisco,2.23,18.18,245,9.4,14
11/14/10,San Francisco,2.53,14.29,252,8.63,13.9
11/15/10,San Francisco,2.14,9.09,271,7.74,14
11/16/10,San Francisco,2.02,9.09,267,7.94,13.6
11/17/10,San Francisco,1.83,16.67,247,8.44,13.4
11/18/10,San Francisco,1.73,14.29,252,9.27,13.1
11/19/10,San Francisco,1.59,11.76,260,8.85,13
11/20/10,San Francisco,1.86,13.33,262,10.68,12.8
11/21/10,San Francisco,2.25,7.69,256,5.93,12.4
11/22/10,San Francisco,1.93,12.5,267,7.07,12.7
11/23/10,San Francisco,1.34,11.11,267,5.29,12.3
11/24/10,San Francisco,1.6,13.33,262,6.38,12.5
11/25/10,San Francisco,1.07,9.88,271,6.12,12.2
11/26/10,San Francisco,0.73,7.69,283,5.08,12.1
11/27/10,San Francisco,0.64,11.76,249,5.17,12
11/28/10,San Francisco,2.92,12.5,263,7.36,11.9
11/29/10,San Francisco,1.98,12.5,264,8.71,11.6
11/30/10,San Francisco,1.16,10.53,266,8.52,11.4
12/1/10,San Francisco,1.1,11.76,256,8.52,11.2
12/2/10,San Francisco,2.67,13.33,254,11.36,11.1
12/3/10,San Francisco,2.13,14.29,254,11.02,11
12/4/10,San Francisco,1.06,11.76,266,8.34,10.9
12/5/10,San Francisco,1.62,14.29,250,7.73,10.9
12/6/10,San Francisco,2.3,6.25,193,5.4,10.9
12/7/10,San Francisco,1.22,9.09,231,7.03,11
12/8/10,San Francisco,2.34,14.29,257,10.78,11.1
12/9/10,San Francisco,3.04,15.38,250,10.99,11.2
12/10/10,San Francisco,1.99,13.33,253,8.98,11.4
12/11/10,San Francisco,1.57,11.11,256,8.3,11.5
12/12/10,San Francisco,1.22,9.88,264,7.27,11.5
12/13/10,San Francisco,1.13,9.09,257,8.06,11.8
12/14/10,San Francisco,1.44,9.88,250,8.41,11.8
12/15/10,San Francisco,2.85,11.76,253,10.23,11.6
12/16/10,San Francisco,2.42,11.76,257,9.93,11.2
12/17/10,San Francisco,1.11,11.11,263,7.49,11.5
12/18/10,San Francisco,2.34,13.33,260,5.94,11.4
12/19/10,San Francisco,2.15,13.33,256,7.29,11.4
12/20/10,San Francisco,2.77,10.53,254,8.15,11.5
12/21/10,San Francisco,2.79,14.29,249,9.59,11.5
12/22/10,San Francisco,2.33,11.11,256,6.76,11.5
12/23/10,San Francisco,1.72,10.53,262,7.18,11.2
12/24/10,San Francisco,1.1,9.09,263,7.29,11.3
12/25/10,San Francisco,1.91,10.53,252,6.67,11.5
12/26/10,San Francisco,2.47,12.5,253,9.28,11.2
12/27/10,San Francisco,3.07,11.76,246,9.17,11
12/28/10,San Francisco,2.46,11.76,259,8.39,11.1
12/29/10,San Francisco,2.92,9.09,256,6.63,11.6
12/30/10,San Francisco,3.71,11.11,252,8.97,11.1
12/31/10,San Francisco,1.68,11.11,256,7,11
1/1/11,San Francisco,1.08,12.5,259,7.02,10.9
1/2/11,San Francisco,4.33,16.67,250,10.86,11.4
1/3/11,San Francisco,2.8,13.33,253,10.74,11.1
1/4/11,San Francisco,1.91,13.33,247,10.3,10.8
1/5/11,San Francisco,2.44,14.29,250,12.13,10.8
1/6/11,San Francisco,1.83,15.38,252,11.21,10.8
1/7/11,San Francisco,2.64,15.38,254,12.72,10.4
1/8/11,San Francisco,2.61,13.33,254,11.09,10.4
1/9/11,San Francisco,2.1,12.5,253,8.21,10.3
1/10/11,San Francisco,2.03,18.18,245,10.63,10.1
1/11/11,San Francisco,1.09,15.38,250,7.66,10
1/12/11,San Francisco,1.14,9.88,247,6.33,9.6
1/13/11,San Francisco,1.12,7.69,235,6.87,9.8
1/14/11,San Francisco,0.98,16.67,245,7.88,10.4
1/15/11,San Francisco,1.54,14.29,253,8.74,10.4
1/16/11,San Francisco,1.77,16.67,252,9.47,10.4
1/17/11,San Francisco,2.1,13.33,257,9.77,10.8
1/18/11,San Francisco,2.37,12.5,254,9.43,10.9
1/19/11,San Francisco,2.65,15.38,252,8.73,11.1
1/20/11,San Francisco,1.94,14.29,247,8.96,11
1/21/11,San Francisco,2.33,22.22,253,15.14,11
1/22/11,San Francisco,3.13,16.67,253,14.29,11
1/23/11,San Francisco,2.59,16.67,260,12.82,11.3
1/24/11,San Francisco,2.5,14.29,250,13,11.1
1/25/11,San Francisco,1.77,14.29,247,11.39,11.2
1/26/11,San Francisco,1.54,13.33,246,8.95,11
1/27/11,San Francisco,2.97,15.38,243,13.33,11.2
1/28/11,San Francisco,2.41,13.33,250,11.93,11.2
1/29/11,San Francisco,1.86,14.29,247,10.29,11
1/30/11,San Francisco,3.06,18.18,253,12.1,11.3
1/31/11,San Francisco,4.02,14.29,254,11.09,11
2/1/11,San Francisco,2.24,12.5,260,8.44,11.1
2/2/11,San Francisco,1.21,13.33,257,7.92,11
2/3/11,San Francisco,1.28,16.67,254,10.41,11.1
2/4/11,San Francisco,1.73,12.5,254,11.25,11.1
2/5/11,San Francisco,2.15,14.29,249,10.07,11.3
2/6/11,San Francisco,1.89,13.33,249,7.37,11.4
2/7/11,San Francisco,1.47,11.76,260,7.3,11.4
2/8/11,San Francisco,2.22,15.38,259,6.83,11.5
2/9/11,San Francisco,1.87,13.33,253,8.44,11.4
2/10/11,San Francisco,1.45,16.67,256,8.69,11.1
2/11/11,San Francisco,1.42,14.29,249,10.11,10.9
2/12/11,San Francisco,1.1,12.5,253,10.32,11.1
2/13/11,San Francisco,1.23,14.29,249,10.19,11.2
2/14/11,San Francisco,2.06,12.5,256,6.05,11.1
2/15/11,San Francisco,3.15,9.88,243,8.36,11.1
2/16/11,San Francisco,3.36,12.5,256,7.54,11.2
2/17/11,San Francisco,3.65,14.29,254,10.39,11.1
2/18/11,San Francisco,2.46,11.76,269,8.71,10.9
2/19/11,San Francisco,1.76,11.76,263,9.31,10.9
2/20/11,San Francisco,2.03,13.33,270,9.59,10.8
2/21/11,San Francisco,1.31,10.53,271,6.65,10.8
2/22/11,San Francisco,1,7.69,249,5.44,10.8
2/23/11,San Francisco,1.64,12.5,270,6.83,10.7
2/24/11,San Francisco,1.56,12.5,274,5.43,10.7
2/25/11,San Francisco,1.66,11.76,270,5.04,10.9
2/26/11,San Francisco,1.54,7.14,259,6.33,10.6
2/27/11,San Francisco,1.45,11.11,270,6.72,10.4
2/28/11,San Francisco,0.98,9.88,271,6.7,10.8
3/1/11,San Francisco,1.38,14.29,263,8.29,10.9
3/2/11,San Francisco,2.14,7.14,200,6.09,10.9
3/3/11,San Francisco,2.67,9.88,246,8.41,11.1
3/4/11,San Francisco,1.61,9.09,252,7.72,10.9
3/5/11,San Francisco,0.96,8.33,259,7.42,11.2
3/6/11,San Francisco,1.32,11.76,262,9.42,11.5
3/7/11,San Francisco,2.21,12.5,256,6.04,11.5
3/8/11,San Francisco,1.55,9.09,257,6.07,11.5
3/9/11,San Francisco,1.37,9.09,269,7.23,11.5
3/10/11,San Francisco,1.66,12.5,266,8.47,11.8
3/11/11,San Francisco,3.54,14.29,254,11.3,11.8
3/12/11,San Francisco,2.51,11.76,259,8.97,12
3/13/11,San Francisco,3.04,15.38,247,12.23,11.8
3/14/11,San Francisco,2.69,13.33,249,9.27,11.9
3/15/11,San Francisco,4.35,15.38,263,11.87,12
3/16/11,San Francisco,3.46,13.33,253,11.37,12
3/17/11,San Francisco,4.65,14.29,257,11.8,11.9
3/18/11,San Francisco,2.93,12.5,250,8.76,12.1
3/19/11,San Francisco,4.85,14.29,259,10.75,11.9
